<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.SBER:SMAL,1,20230518,182600,231.0000000,231.0000000,231.0000000,231.0000000,97
MOEX.SBER:SMAL,1,20230518,190700,230.8600000,230.8600000,230.8600000,230.8600000,8
MOEX.SBER:SMAL,1,20230518,201000,230.4000000,230.4000000,230.4000000,230.4000000,4
MOEX.SBER:SMAL,1,20230519,111100,231.0000000,231.9400000,231.0000000,231.9400000,8
MOEX.SBER:SMAL,1,20230519,120200,231.9000000,231.9000000,231.9000000,231.9000000,1
MOEX.SBER:SMAL,1,20230519,180000,230.3900000,232.8500000,230.3900000,232.8500000,2
MOEX.SBER:SMAL,1,20230519,181300,230.3600000,230.3600000,230.0500000,230.0500000,52
MOEX.SBER:SMAL,1,20230519,220700,231.8800000,231.8900000,231.8800000,231.8900000,5
MOEX.SBER:SMAL,1,20230522,101900,230.0800000,230.0800000,228.3000000,228.3000000,28
MOEX.SBER:SMAL,1,20230522,110500,228.5400000,228.5400000,228.5400000,228.5400000,8
MOEX.SBER:SMAL,1,20230522,113400,232.0000000,232.0000000,229.0100000,229.0100000,10
MOEX.SBER:SMAL,1,20230522,113500,232.1500000,232.1500000,232.1000000,232.1000000,2
MOEX.SBER:SMAL,1,20230522,122300,230.0000000,230.0000000,230.0000000,230.0000000,4
MOEX.SBER:SMAL,1,20230522,124000,230.0100000,230.0100000,230.0100000,230.0100000,1
MOEX.SBER:SMAL,1,20230522,130200,230.0100000,230.0100000,230.0100000,230.0100000,2
MOEX.SBER:SMAL,1,20230522,162300,230.0700000,230.0700000,230.0000000,230.0000000,26
MOEX.SBER:SMAL,1,20230522,180900,230.1500000,230.1500000,230.1500000,230.1500000,4
MOEX.SBER:SMAL,1,20230522,182700,230.2100000,230.2100000,230.2000000,230.2000000,14
MOEX.SBER:SMAL,1,20230522,192600,229.3300000,229.3300000,229.3300000,229.3300000,1
MOEX.SBER:SMAL,1,20230522,213900,229.4000000,229.4000000,229.4000000,229.4000000,3
MOEX.SBER:SMAL,1,20230522,224700,232.4300000,232.4300000,232.4300000,232.4300000,1
MOEX.SBER:SMAL,1,20230523,101200,232.4300000,232.4300000,232.4300000,232.4300000,1
MOEX.SBER:SMAL,1,20230523,101600,232.4300000,232.4300000,232.4300000,232.4300000,5
MOEX.SBER:SMAL,1,20230523,102200,230.0700000,230.0700000,228.3400000,228.3400000,32
MOEX.SBER:SMAL,1,20230523,115800,230.3400000,230.3400000,230.3400000,230.3400000,2
MOEX.SBER:SMAL,1,20230523,133400,229.8900000,229.8900000,229.6500000,229.6500000,16
MOEX.SBER:SMAL,1,20230523,154000,229.9100000,229.9100000,229.9100000,229.9100000,8
MOEX.SBER:SMAL,1,20230523,161400,229.9100000,229.9100000,229.7200000,229.7200000,2
MOEX.SBER:SMAL,1,20230523,173400,230.0000000,230.0000000,230.0000000,230.0000000,1
MOEX.SBER:SMAL,1,20230523,175000,231.8900000,231.8900000,231.8900000,231.8900000,1
MOEX.SBER:SMAL,1,20230523,175900,231.8900000,231.9000000,231.8900000,231.9000000,10
MOEX.SBER:SMAL,1,20230523,180300,231.9000000,231.9100000,231.9000000,231.9100000,4
MOEX.SBER:SMAL,1,20230523,181300,231.5400000,231.5400000,231.3500000,231.3500000,18
MOEX.SBER:SMAL,1,20230523,181800,232.9000000,232.9000000,232.9000000,232.9000000,2
MOEX.SBER:SMAL,1,20230523,182100,233.9500000,234.0000000,233.9500000,234.0000000,10
MOEX.SBER:SMAL,1,20230523,192800,236.0000000,236.0000000,236.0000000,236.0000000,1
MOEX.SBER:SMAL,1,20230523,201500,238.9800000,239.0000000,238.9800000,239.0000000,3
MOEX.SBER:SMAL,1,20230523,210600,238.8000000,238.8000000,238.8000000,238.8000000,1
MOEX.SBER:SMAL,1,20230524,114300,235.4000000,235.4000000,234.2100000,234.2100000,56
MOEX.SBER:SMAL,1,20230524,133400,235.6300000,235.6300000,235.6300000,235.6300000,2
MOEX.SBER:SMAL,1,20230524,140000,235.6600000,235.6600000,235.6000000,235.6000000,26
MOEX.SBER:SMAL,1,20230524,140400,239.0000000,239.0000000,239.0000000,239.0000000,5
MOEX.SBER:SMAL,1,20230524,153100,237.3400000,237.3400000,237.3200000,237.3200000,10
MOEX.SBER:SMAL,1,20230524,163700,239.3000000,239.3000000,239.3000000,239.3000000,1
MOEX.SBER:SMAL,1,20230524,163800,239.6500000,239.6500000,239.6500000,239.6500000,1
MOEX.SBER:SMAL,1,20230524,172600,241.7200000,241.8900000,241.7200000,241.8900000,2
MOEX.SBER:SMAL,1,20230524,172700,241.8900000,241.8900000,241.8900000,241.8900000,4
MOEX.SBER:SMAL,1,20230524,173100,240.2000000,240.2000000,240.2000000,240.2000000,1
MOEX.SBER:SMAL,1,20230524,173200,241.8900000,241.8900000,241.8900000,241.8900000,4
MOEX.SBER:SMAL,1,20230524,174700,243.3200000,243.3200000,243.3200000,243.3200000,1
MOEX.SBER:SMAL,1,20230524,180000,242.0300000,242.0300000,242.0300000,242.0300000,1
MOEX.SBER:SMAL,1,20230524,180400,242.0300000,242.0300000,241.5000000,241.5000000,30
MOEX.SBER:SMAL,1,20230524,195500,241.0400000,241.0400000,241.0400000,241.0400000,8
MOEX.SBER:SMAL,1,20230524,205100,242.9900000,242.9900000,242.9900000,242.9900000,3
MOEX.SBER:SMAL,1,20230524,220200,243.4700000,244.4200000,243.4700000,244.4200000,5
MOEX.SBER:SMAL,1,20230524,230600,244.4400000,244.4400000,244.4400000,244.4400000,9
MOEX.SBER:SMAL,1,20230524,233500,245.0000000,245.5400000,245.0000000,245.5400000,10
MOEX.SBER:SMAL,1,20230525,100600,245.5400000,245.5400000,245.5400000,245.5400000,1
MOEX.SBER:SMAL,1,20230525,100800,249.0000000,249.0000000,249.0000000,249.0000000,1
MOEX.SBER:SMAL,1,20230525,102000,248.9900000,248.9900000,248.9900000,248.9900000,1
MOEX.SBER:SMAL,1,20230525,103000,245.5400000,245.5400000,245.5400000,245.5400000,2
MOEX.SBER:SMAL,1,20230525,103100,243.0300000,243.0300000,243.0300000,243.0300000,1
MOEX.SBER:SMAL,1,20230525,103200,242.6800000,242.6800000,242.2900000,242.2900000,42
MOEX.SBER:SMAL,1,20230525,111400,245.3900000,245.3900000,245.3900000,245.3900000,1
MOEX.SBER:SMAL,1,20230525,111900,245.4200000,245.4200000,245.4200000,245.4200000,1
MOEX.SBER:SMAL,1,20230525,113300,244.4500000,244.4500000,244.4500000,244.4500000,2
MOEX.SBER:SMAL,1,20230525,120300,243.5600000,243.5600000,243.5600000,243.5600000,1
MOEX.SBER:SMAL,1,20230525,124100,245.3800000,245.3800000,245.3800000,245.3800000,1
MOEX.SBER:SMAL,1,20230525,124900,245.3800000,245.3800000,245.3800000,245.3800000,1
MOEX.SBER:SMAL,1,20230525,125800,243.5500000,243.5500000,243.5400000,243.5400000,2
MOEX.SBER:SMAL,1,20230525,130000,245.3800000,245.3900000,245.3800000,245.3900000,7
MOEX.SBER:SMAL,1,20230525,131300,245.4300000,246.9700000,245.4300000,246.9700000,6
MOEX.SBER:SMAL,1,20230525,132100,246.0000000,246.0000000,246.0000000,246.0000000,1
MOEX.SBER:SMAL,1,20230525,141400,242.6900000,242.6900000,242.5800000,242.5800000,36
MOEX.SBER:SMAL,1,20230525,145700,245.9900000,245.9900000,245.9900000,245.9900000,4
MOEX.SBER:SMAL,1,20230525,145900,245.9900000,245.9900000,245.9900000,245.9900000,1
MOEX.SBER:SMAL,1,20230525,153000,242.6500000,242.6500000,242.6500000,242.6500000,5
MOEX.SBER:SMAL,1,20230525,154600,242.6500000,242.6500000,242.6500000,242.6500000,8
MOEX.SBER:SMAL,1,20230525,163500,242.7200000,242.7200000,242.7200000,242.7200000,8
MOEX.SBER:SMAL,1,20230525,170300,245.9700000,245.9700000,245.9700000,245.9700000,1
MOEX.SBER:SMAL,1,20230525,180300,245.8800000,245.9200000,245.8800000,245.9200000,9
MOEX.SBER:SMAL,1,20230525,180600,243.9300000,243.9300000,243.9300000,243.9300000,6
MOEX.SBER:SMAL,1,20230526,105100,241.7700000,241.7700000,241.7400000,241.7400000,38
MOEX.SBER:SMAL,1,20230526,113200,244.5200000,244.5200000,244.5200000,244.5200000,1
MOEX.SBER:SMAL,1,20230526,120500,244.0000000,244.0000000,244.0000000,244.0000000,2
MOEX.SBER:SMAL,1,20230526,123300,243.3100000,243.3100000,243.3100000,243.3100000,3
MOEX.SBER:SMAL,1,20230526,125800,244.5100000,244.5100000,244.5100000,244.5100000,1
MOEX.SBER:SMAL,1,20230526,140600,243.3600000,243.3600000,242.9200000,242.9200000,36
MOEX.SBER:SMAL,1,20230526,142200,244.4900000,244.5100000,244.4900000,244.5100000,2
MOEX.SBER:SMAL,1,20230526,151800,243.4000000,243.4000000,243.4000000,243.4000000,1
MOEX.SBER:SMAL,1,20230526,151900,243.2100000,243.2100000,243.2100000,243.2100000,2
MOEX.SBER:SMAL,1,20230526,152900,243.2100000,243.2100000,243.2100000,243.2100000,2
MOEX.SBER:SMAL,1,20230526,153900,244.5100000,244.5100000,244.5100000,244.5100000,3
MOEX.SBER:SMAL,1,20230526,155000,245.6700000,245.6700000,245.6700000,245.6700000,2
MOEX.SBER:SMAL,1,20230526,162700,246.0000000,246.0000000,246.0000000,246.0000000,1
MOEX.SBER:SMAL,1,20230526,170800,246.0000000,246.0000000,246.0000000,246.0000000,2
MOEX.SBER:SMAL,1,20230526,171400,246.0000000,246.0000000,246.0000000,246.0000000,1
MOEX.SBER:SMAL,1,20230526,172900,247.7100000,247.7100000,247.7100000,247.7100000,7
MOEX.SBER:SMAL,1,20230526,173000,247.9500000,247.9500000,247.9500000,247.9500000,2
MOEX.SBER:SMAL,1,20230526,174000,247.0800000,247.0800000,246.6300000,246.6300000,62
MOEX.SBER:SMAL,1,20230526,174600,248.9100000,248.9100000,248.9100000,248.9100000,1
MOEX.SBER:SMAL,1,20230526,174700,246.8800000,246.8800000,246.8800000,246.8800000,9
MOEX.SBER:SMAL,1,20230526,175600,247.0500000,247.0500000,247.0500000,247.0500000,1
MOEX.SBER:SMAL,1,20230526,175900,248.9200000,249.0000000,248.9200000,249.0000000,5
MOEX.SBER:SMAL,1,20230526,180100,248.9900000,248.9900000,247.0900000,247.0900000,9
MOEX.SBER:SMAL,1,20230526,180200,247.0900000,249.0000000,247.0800000,249.0000000,12
MOEX.SBER:SMAL,1,20230526,182800,249.0000000,249.0000000,249.0000000,249.0000000,1
MOEX.SBER:SMAL,1,20230526,193400,248.7000000,248.7000000,248.7000000,248.7000000,1
MOEX.SBER:SMAL,1,20230526,193700,248.7000000,248.7000000,248.7000000,248.7000000,1
MOEX.SBER:SMAL,1,20230526,193800,248.7500000,248.9900000,248.7500000,248.9900000,3
MOEX.SBER:SMAL,1,20230526,205900,247.0800000,247.0800000,247.0800000,247.0800000,1
MOEX.SBER:SMAL,1,20230526,234700,248.1600000,248.1600000,248.1600000,248.1600000,2
MOEX.SBER:SMAL,1,20230529,101100,249.5000000,250.0000000,249.5000000,250.0000000,4
MOEX.SBER:SMAL,1,20230529,101200,246.0500000,246.0500000,239.0500000,239.0500000,68
MOEX.SBER:SMAL,1,20230529,101300,238.3400000,239.3000000,238.3400000,239.3000000,26
MOEX.SBER:SMAL,1,20230529,103800,249.5000000,249.5000000,249.5000000,249.5000000,1
MOEX.SBER:SMAL,1,20230529,104800,244.6600000,244.6600000,244.6600000,244.6600000,8
MOEX.SBER:SMAL,1,20230529,105500,249.5000000,249.5100000,249.5000000,249.5100000,12
MOEX.SBER:SMAL,1,20230529,110400,249.9500000,249.9500000,249.9500000,249.9500000,1
MOEX.SBER:SMAL,1,20230529,112700,250.4000000,251.0000000,250.4000000,251.0000000,2
MOEX.SBER:SMAL,1,20230529,113000,249.2500000,249.2500000,249.2500000,249.2500000,1
MOEX.SBER:SMAL,1,20230529,113300,250.9800000,250.9900000,250.9800000,250.9900000,7
MOEX.SBER:SMAL,1,20230529,121400,249.2000000,249.2000000,249.2000000,249.2000000,1
MOEX.SBER:SMAL,1,20230529,131600,249.2000000,249.2000000,249.2000000,249.2000000,2
MOEX.SBER:SMAL,1,20230529,131700,249.2000000,249.2000000,249.2000000,249.2000000,1
MOEX.SBER:SMAL,1,20230529,132800,249.2000000,249.2000000,249.2000000,249.2000000,2
MOEX.SBER:SMAL,1,20230529,133000,250.0000000,250.0000000,250.0000000,250.0000000,2
MOEX.SBER:SMAL,1,20230529,134800,249.2100000,249.2100000,246.2500000,246.2500000,38
MOEX.SBER:SMAL,1,20230529,135600,246.3100000,246.3100000,246.3100000,246.3100000,6
MOEX.SBER:SMAL,1,20230529,141000,250.9000000,250.9000000,250.9000000,250.9000000,1
MOEX.SBER:SMAL,1,20230529,141100,246.4400000,246.4400000,246.4400000,246.4400000,1
MOEX.SBER:SMAL,1,20230529,142500,246.5100000,246.5100000,246.5100000,246.5100000,1
MOEX.SBER:SMAL,1,20230529,145400,250.0000000,250.0000000,250.0000000,250.0000000,3
MOEX.SBER:SMAL,1,20230529,150300,250.8200000,250.8400000,250.8200000,250.8400000,2
MOEX.SBER:SMAL,1,20230529,150400,251.0000000,251.0000000,251.0000000,251.0000000,2
MOEX.SBER:SMAL,1,20230529,150700,249.0100000,249.0100000,249.0000000,249.0000000,2
MOEX.SBER:SMAL,1,20230529,151300,249.0000000,249.0000000,249.0000000,249.0000000,1
MOEX.SBER:SMAL,1,20230529,170100,249.2600000,249.2600000,249.2600000,249.2600000,2
MOEX.SBER:SMAL,1,20230529,170900,249.8700000,250.6800000,249.8700000,250.6800000,8
MOEX.SBER:SMAL,1,20230529,172900,248.0600000,248.0600000,246.8500000,246.8500000,60
MOEX.SBER:SMAL,1,20230529,174400,251.0200000,251.0200000,251.0200000,251.0200000,1
MOEX.SBER:SMAL,1,20230529,174600,251.0400000,251.1000000,251.0400000,251.1000000,2
MOEX.SBER:SMAL,1,20230529,180100,251.1200000,251.1200000,251.1200000,251.1200000,10
MOEX.SBER:SMAL,1,20230529,180200,250.0500000,250.0500000,247.7400000,247.7400000,10
MOEX.SBER:SMAL,1,20230529,183600,251.2700000,251.2700000,251.2700000,251.2700000,1
MOEX.SBER:SMAL,1,20230529,183700,251.2700000,251.2700000,251.2700000,251.2700000,2
MOEX.SBER:SMAL,1,20230529,183800,251.2700000,251.2700000,251.2700000,251.2700000,1
MOEX.SBER:SMAL,1,20230529,192800,251.3900000,251.3900000,251.3900000,251.3900000,2
MOEX.SBER:SMAL,1,20230530,100100,251.3700000,251.3700000,251.3700000,251.3700000,2
MOEX.SBER:SMAL,1,20230530,102000,251.2800000,251.2800000,251.2800000,251.2800000,8
MOEX.SBER:SMAL,1,20230530,104400,249.0400000,249.0400000,247.6700000,247.6700000,76
MOEX.SBER:SMAL,1,20230530,105000,251.2800000,251.2800000,251.2800000,251.2800000,8
MOEX.SBER:SMAL,1,20230530,110400,250.5500000,250.5500000,250.5500000,250.5500000,2
MOEX.SBER:SMAL,1,20230530,111300,250.5500000,250.5500000,250.5500000,250.5500000,1
MOEX.SBER:SMAL,1,20230530,112000,248.2600000,248.2600000,248.2600000,248.2600000,1
MOEX.SBER:SMAL,1,20230530,120900,250.4600000,251.0000000,250.4600000,251.0000000,5
MOEX.SBER:SMAL,1,20230530,130200,250.0000000,250.0000000,250.0000000,250.0000000,6
MOEX.SBER:SMAL,1,20230530,130500,248.3000000,248.3000000,248.3000000,248.3000000,3
MOEX.SBER:SMAL,1,20230530,143500,249.5000000,249.5000000,249.5000000,249.5000000,1
MOEX.SBER:SMAL,1,20230530,144900,249.0000000,249.0000000,248.4500000,248.4500000,4
MOEX.SBER:SMAL,1,20230530,151100,248.4800000,248.4800000,248.4800000,248.4800000,3
MOEX.SBER:SMAL,1,20230530,152300,248.4900000,248.4900000,248.4900000,248.4900000,3
MOEX.SBER:SMAL,1,20230530,152500,248.4900000,248.4900000,248.4900000,248.4900000,3
MOEX.SBER:SMAL,1,20230530,163100,248.4900000,248.4900000,248.4800000,248.4800000,9
MOEX.SBER:SMAL,1,20230530,163800,246.9300000,246.9300000,240.7700000,240.7700000,88
MOEX.SBER:SMAL,1,20230530,165300,244.0600000,244.0600000,244.0600000,244.0600000,8
MOEX.SBER:SMAL,1,20230530,173700,249.5900000,249.9700000,249.5900000,249.9700000,3
MOEX.SBER:SMAL,1,20230530,173900,245.0000000,245.0000000,245.0000000,245.0000000,1
MOEX.SBER:SMAL,1,20230530,175100,249.4700000,249.4700000,249.4700000,249.4700000,4
MOEX.SBER:SMAL,1,20230530,175500,249.4900000,249.4900000,249.4900000,249.4900000,1
MOEX.SBER:SMAL,1,20230530,180700,244.4500000,244.4500000,244.2100000,244.2100000,16
MOEX.SBER:SMAL,1,20230530,181200,249.0000000,249.4500000,249.0000000,249.4500000,4
MOEX.SBER:SMAL,1,20230530,182600,244.0500000,244.0500000,242.0300000,242.0300000,8
MOEX.SBER:SMAL,1,20230530,204000,243.0000000,243.0000000,243.0000000,243.0000000,1
MOEX.SBER:SMAL,1,20230530,204100,247.9900000,247.9900000,247.9900000,247.9900000,1
MOEX.SBER:SMAL,1,20230530,232200,243.0700000,243.0700000,243.0700000,243.0700000,1
MOEX.SBER:SMAL,1,20230531,101200,242.1200000,242.1200000,242.1200000,242.1200000,2
MOEX.SBER:SMAL,1,20230531,110100,242.1400000,242.1400000,241.3200000,241.3200000,9
MOEX.SBER:SMAL,1,20230531,110200,241.3200000,241.3200000,241.3100000,241.3100000,10
MOEX.SBER:SMAL,1,20230531,110800,241.9500000,241.9500000,240.3400000,240.3400000,9
MOEX.SBER:SMAL,1,20230531,110900,240.3400000,248.8000000,239.3500000,248.8000000,19
MOEX.SBER:SMAL,1,20230531,111600,239.3400000,239.3400000,239.3400000,239.3400000,2
MOEX.SBER:SMAL,1,20230531,122000,243.6000000,243.6000000,243.6000000,243.6000000,1
MOEX.SBER:SMAL,1,20230531,125100,243.6000000,243.7700000,243.6000000,243.7700000,3
MOEX.SBER:SMAL,1,20230531,132500,245.8900000,245.8900000,245.8900000,245.8900000,5
MOEX.SBER:SMAL,1,20230531,132800,245.9900000,245.9900000,245.9900000,245.9900000,1
MOEX.SBER:SMAL,1,20230531,140400,242.0000000,242.0000000,241.1700000,241.1700000,40
MOEX.SBER:SMAL,1,20230531,143200,246.9300000,247.0000000,246.9300000,247.0000000,9
MOEX.SBER:SMAL,1,20230531,143900,247.0000000,247.6700000,247.0000000,247.6700000,3
MOEX.SBER:SMAL,1,20230531,154200,242.6500000,242.6500000,242.3200000,242.3200000,5
MOEX.SBER:SMAL,1,20230531,155400,247.9800000,247.9800000,247.9800000,247.9800000,2
MOEX.SBER:SMAL,1,20230531,171900,246.7700000,246.7700000,246.7700000,246.7700000,1
MOEX.SBER:SMAL,1,20230531,172200,244.1800000,244.1800000,244.1800000,244.1800000,2
MOEX.SBER:SMAL,1,20230531,180800,245.2000000,245.2000000,245.1900000,245.1900000,18
MOEX.SBER:SMAL,1,20230531,232300,246.9700000,246.9700000,246.9700000,246.9700000,8
MOEX.SBER:SMAL,1,20230601,121400,244.2000000,244.2000000,244.2000000,244.2000000,9
MOEX.SBER:SMAL,1,20230601,122100,244.1600000,244.1600000,244.0500000,244.0500000,10
MOEX.SBER:SMAL,1,20230601,122700,243.2300000,243.2300000,242.0400000,242.0400000,46
MOEX.SBER:SMAL,1,20230601,123600,241.2500000,241.2500000,241.2500000,241.2500000,8
MOEX.SBER:SMAL,1,20230601,125100,241.2700000,241.2700000,241.2700000,241.2700000,6
MOEX.SBER:SMAL,1,20230601,130300,241.3000000,241.3000000,241.2900000,241.2900000,18
MOEX.SBER:SMAL,1,20230601,134600,243.9900000,243.9900000,243.9900000,243.9900000,1
MOEX.SBER:SMAL,1,20230601,143500,241.6800000,241.6800000,241.6800000,241.6800000,2
MOEX.SBER:SMAL,1,20230601,171000,242.2700000,242.2700000,242.2600000,242.2600000,7
MOEX.SBER:SMAL,1,20230601,172800,242.3600000,242.3600000,242.0500000,242.0500000,28
MOEX.SBER:SMAL,1,20230601,180300,242.1300000,242.1300000,242.1300000,242.1300000,8
MOEX.SBER:SMAL,1,20230601,183000,242.2300000,242.2300000,242.2300000,242.2300000,8
MOEX.SBER:SMAL,1,20230602,103300,241.2900000,241.2900000,241.2900000,241.2900000,8
MOEX.SBER:SMAL,1,20230602,105600,241.3000000,241.3000000,241.3000000,241.3000000,9
MOEX.SBER:SMAL,1,20230602,114300,241.3000000,241.3000000,241.3000000,241.3000000,1
MOEX.SBER:SMAL,1,20230602,114600,245.0000000,245.0000000,245.0000000,245.0000000,1
MOEX.SBER:SMAL,1,20230602,120600,244.5000000,244.5000000,244.5000000,244.5000000,5
MOEX.SBER:SMAL,1,20230602,122100,242.5200000,242.5200000,241.3300000,241.3300000,30
MOEX.SBER:SMAL,1,20230602,130100,241.5100000,241.5100000,241.5100000,241.5100000,3
MOEX.SBER:SMAL,1,20230602,134600,241.5100000,241.5100000,241.5000000,241.5000000,12
MOEX.SBER:SMAL,1,20230602,143600,241.5500000,241.5500000,241.5500000,241.5500000,1
MOEX.SBER:SMAL,1,20230602,162900,244.4700000,244.4700000,244.4700000,244.4700000,9
MOEX.SBER:SMAL,1,20230602,172400,243.2500000,243.2500000,243.2500000,243.2500000,2
MOEX.SBER:SMAL,1,20230602,180500,244.0300000,244.0300000,244.0300000,244.0300000,2
MOEX.SBER:SMAL,1,20230602,180700,244.0700000,244.0700000,244.0300000,244.0300000,38
MOEX.SBER:SMAL,1,20230602,180900,245.6000000,245.6000000,245.6000000,245.6000000,1
MOEX.SBER:SMAL,1,20230602,182800,245.0000000,245.0000000,245.0000000,245.0000000,2
MOEX.SBER:SMAL,1,20230605,100900,246.0000000,246.0000000,246.0000000,246.0000000,5
MOEX.SBER:SMAL,1,20230605,102900,241.8500000,241.8500000,241.8500000,241.8500000,6
MOEX.SBER:SMAL,1,20230605,104900,240.7700000,240.7700000,240.7700000,240.7700000,2
MOEX.SBER:SMAL,1,20230605,105500,247.4300000,247.4300000,247.4300000,247.4300000,1
MOEX.SBER:SMAL,1,20230605,111300,241.0100000,241.0100000,240.8500000,240.8500000,5
MOEX.SBER:SMAL,1,20230605,111900,240.8500000,240.8500000,240.8500000,240.8500000,2
MOEX.SBER:SMAL,1,20230605,134100,240.9400000,240.9400000,240.9400000,240.9400000,4
MOEX.SBER:SMAL,1,20230605,141800,241.1000000,241.1000000,240.9900000,240.9900000,6
MOEX.SBER:SMAL,1,20230605,150600,240.8900000,240.8900000,240.0300000,240.0300000,63
MOEX.SBER:SMAL,1,20230605,150700,239.9900000,239.9900000,239.9900000,239.9900000,9
MOEX.SBER:SMAL,1,20230605,150900,239.0200000,239.0200000,235.5300000,235.5300000,32
MOEX.SBER:SMAL,1,20230605,151500,235.6600000,235.6600000,235.6600000,235.6600000,3
MOEX.SBER:SMAL,1,20230605,155200,239.9900000,239.9900000,239.9900000,239.9900000,1
MOEX.SBER:SMAL,1,20230605,160700,241.6700000,241.6700000,241.6700000,241.6700000,1
MOEX.SBER:SMAL,1,20230605,161700,241.6700000,241.7600000,241.6700000,241.7600000,9
MOEX.SBER:SMAL,1,20230605,163100,237.7200000,237.7200000,237.7200000,237.7200000,6
MOEX.SBER:SMAL,1,20230605,172600,238.0000000,238.0000000,237.8300000,237.8300000,3
MOEX.SBER:SMAL,1,20230605,173000,240.8100000,240.8100000,240.8100000,240.8100000,6
MOEX.SBER:SMAL,1,20230605,175700,240.8100000,240.8100000,240.8100000,240.8100000,2
MOEX.SBER:SMAL,1,20230605,180400,240.8100000,240.8100000,237.6000000,237.6000000,30
MOEX.SBER:SMAL,1,20230605,183800,237.8000000,237.8000000,237.7500000,237.7500000,5
MOEX.SBER:SMAL,1,20230605,193500,235.6100000,235.6100000,235.6100000,235.6100000,8
MOEX.SBER:SMAL,1,20230606,100400,230.9300000,230.9300000,230.9300000,230.9300000,1
MOEX.SBER:SMAL,1,20230606,103800,231.2500000,231.2500000,231.2500000,231.2500000,18
MOEX.SBER:SMAL,1,20230606,103900,231.2500000,231.2500000,231.2500000,231.2500000,3
MOEX.SBER:SMAL,1,20230606,114200,231.4000000,231.4000000,231.4000000,231.4000000,6
MOEX.SBER:SMAL,1,20230606,120900,236.5700000,236.5700000,231.4100000,231.4100000,6
MOEX.SBER:SMAL,1,20230606,122900,231.4200000,231.4200000,231.4200000,231.4200000,1
MOEX.SBER:SMAL,1,20230606,133700,231.4700000,231.4700000,231.4700000,231.4700000,3
MOEX.SBER:SMAL,1,20230606,152900,236.4700000,236.4700000,236.4700000,236.4700000,9
MOEX.SBER:SMAL,1,20230606,154900,235.0600000,235.0600000,231.6400000,231.6400000,34
MOEX.SBER:SMAL,1,20230606,165600,237.3000000,237.3100000,237.3000000,237.3100000,7
MOEX.SBER:SMAL,1,20230606,175500,238.9500000,238.9700000,238.9500000,238.9700000,8
MOEX.SBER:SMAL,1,20230606,175600,238.9700000,239.0000000,238.9700000,239.0000000,8
MOEX.SBER:SMAL,1,20230606,180100,239.0000000,239.0000000,239.0000000,239.0000000,3
MOEX.SBER:SMAL,1,20230606,180300,239.9900000,240.0000000,239.9900000,240.0000000,6
MOEX.SBER:SMAL,1,20230606,224400,239.7400000,239.7400000,239.7400000,239.7400000,6
MOEX.SBER:SMAL,1,20230607,102100,238.2200000,238.2200000,238.0100000,238.0100000,24
MOEX.SBER:SMAL,1,20230607,102300,238.0200000,238.0200000,238.0200000,238.0200000,4
MOEX.SBER:SMAL,1,20230607,104100,238.1300000,238.1300000,238.1300000,238.1300000,8
MOEX.SBER:SMAL,1,20230607,111200,241.8500000,241.8500000,241.8500000,241.8500000,3
MOEX.SBER:SMAL,1,20230607,132300,242.5000000,242.5000000,242.5000000,242.5000000,3
MOEX.SBER:SMAL,1,20230607,141900,242.2000000,242.2000000,240.1600000,240.1600000,8
MOEX.SBER:SMAL,1,20230607,150200,243.6800000,243.9800000,243.6800000,243.9800000,16
MOEX.SBER:SMAL,1,20230607,150300,243.9800000,244.7500000,243.9800000,244.7500000,27
MOEX.SBER:SMAL,1,20230607,164200,242.2400000,242.2400000,242.2400000,242.2400000,5
MOEX.SBER:SMAL,1,20230607,170100,242.6700000,242.6700000,242.6700000,242.6700000,9
MOEX.SBER:SMAL,1,20230607,171900,241.7700000,241.7700000,241.6200000,241.6200000,19
MOEX.SBER:SMAL,1,20230607,172800,241.6100000,241.6100000,241.1000000,241.1000000,9
MOEX.SBER:SMAL,1,20230607,173300,241.1000000,241.1000000,241.0800000,241.0800000,8
MOEX.SBER:SMAL,1,20230607,174300,240.6200000,240.6200000,240.6000000,240.6000000,10
MOEX.SBER:SMAL,1,20230607,174400,240.6000000,240.6000000,240.2700000,240.2700000,11
MOEX.SBER:SMAL,1,20230607,174500,240.1600000,240.1600000,240.1500000,240.1500000,10
MOEX.SBER:SMAL,1,20230607,174900,242.0000000,242.9900000,242.0000000,242.9900000,2
MOEX.SBER:SMAL,1,20230607,182800,240.1700000,240.1700000,240.1700000,240.1700000,4
MOEX.SBER:SMAL,1,20230607,194700,242.7700000,242.7700000,242.7700000,242.7700000,1
MOEX.SBER:SMAL,1,20230607,203900,242.4200000,242.4200000,242.4200000,242.4200000,3
MOEX.SBER:SMAL,1,20230608,101100,239.2000000,239.2000000,239.2000000,239.2000000,6
MOEX.SBER:SMAL,1,20230608,101500,239.2900000,239.2900000,239.2900000,239.2900000,6
MOEX.SBER:SMAL,1,20230608,105300,242.1300000,242.1300000,242.1300000,242.1300000,1
MOEX.SBER:SMAL,1,20230608,111000,240.2500000,240.2500000,240.2500000,240.2500000,6
MOEX.SBER:SMAL,1,20230608,113100,240.0100000,240.0100000,240.0100000,240.0100000,6
